name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Sparaillon,,Diplodus annularis,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Diplodus annularis, le Sparaillon ou Pataclet, est une espèce de poissons de la famille des sparidés pouvant atteindre jusqu'à 24 cm de long. Il est présent en Atlantique est et en Méditerranée.",,
Bogue,,Boops boops,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Bogue,,
Oblade,,Oblada melanura,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Oblade,,
Marbré,,Lithognathus mormyrus,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Lithognathus mormyrus,,
Pageau acarné,,Pagellus acarne,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Pagellus acarne (Pageot acarne, Pageot blanc) est un poisson de la famille des Sparidae.",,
Pageot commun,,Pagellus erythrinus,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,Le pageot commun (Pagellus erythrinus) est une espèce de poissons de la famille des sparidés.,,
Pageot rose,,Pagellus bogaraveo,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Pagellus_bogaraveo_-_Baron_Cuvier.jpg/120px-Pagellus_bogaraveo_-_Baron_Cuvier.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Pagellus_bogaraveo_-_Baron_Cuvier.jpg/120px-Pagellus_bogaraveo_-_Baron_Cuvier.jpg,La Dorade rose ou Pageot rose (Pagellus bogaraveo) est un poisson de la famille des Sparidae. Les dimensions de ses yeux lui ont valu le surnom de « beaux yeux ».,,
Denti,,Dentex dentex,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le denti ou denté commun (Dentex dentex) est une espèce de poissons de la famille des Sparidae.,,
Pagre,,Pagrus pagrus,,Sparidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,"Pagrus pagrus, appelé pagre commun, pagre rouge ou encore brème de mer ou dorade, est un poisson de la famille des Sparidae.
Il peut être facilement confondu avec le pagre à points bleus, le pageot commun ou le denté commun.",,
Grande vive,,Trachinus draco,,Trachinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La Grande vive (Trachinus draco) est une espèce de poissons de la famille des Trachinidae.,,
Petite vive,,Echiichthys vipera,,Trachinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La Petite vive (Echiichthys vipera) est une espèce de poissons marins de la famille des Trachinidae. C'est la seule espèce du genre Echiichthys.,,
Vive araignée,,Trachinus araneus,,Trachinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Trachinus_araneus_Sardegna2.jpg/120px-Trachinus_araneus_Sardegna2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Trachinus_araneus_Sardegna2.jpg/120px-Trachinus_araneus_Sardegna2.jpg,La vive araignée (Trachinus araneus) est une espèce de poissons marins de la famille des Trachinidae.,,
Loquette d'Europe,,Zoarces viviparus,,Zoarcidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/3_specimens_of_Zoarces_viviparus.jpg/120px-3_specimens_of_Zoarces_viviparus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/3_specimens_of_Zoarces_viviparus.jpg/120px-3_specimens_of_Zoarces_viviparus.jpg,Loquette d'Europe,,
Arnoglosse lanterne,,Arnoglossus laterna,,Bothidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Arnoglossus_laterna_2.jpg/120px-Arnoglossus_laterna_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Arnoglossus_laterna_2.jpg/120px-Arnoglossus_laterna_2.jpg,L'arnoglosse lanterne ou fausse limande (Arnoglossus laterna) est une espèce de poissons benthiques appartenant à la famille des Bothidae.,,
Plie,,Pleuronectes platessa,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Plie commune, carrelet",,
Flet,,Platichthys flesus,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Platichthys_flesus_1.jpg/120px-Platichthys_flesus_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Platichthys_flesus_1.jpg/120px-Platichthys_flesus_1.jpg,"Le Flet commun ou flet d'Europe (Platichthys flesus) est une espèce de poissons de la famille des Pleuronectidae (certains poissons plats tels que limandes, plies, flets et flétans).
D'autres espèces de poissons sont également appelées couramment flets.",,
Flétan de l'Atlantique,,Hippoglossus hippoglossus,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Large_Pacific_halibut.jpg/120px-Large_Pacific_halibut.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Large_Pacific_halibut.jpg/120px-Large_Pacific_halibut.jpg,Hippoglossus hippoglossus,,
Flétan du Groënland,,Reinhardtius hippoglossoides,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Reinhardtius hippoglossoides,,
Flétan nain,,Hippoglossoides platessoides,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Hippoglossoides_platessoides.jpg/120px-Hippoglossoides_platessoides.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Hippoglossoides_platessoides.jpg/120px-Hippoglossoides_platessoides.jpg,"La Plie canadienne, Hippoglossoides platessoides, ou Flétan nain est aussi appelée plie ou sole. En anglais, elle porte le nom d'American plaice, Canadian plaice, flounder, sand dab, plaice, dab ou blackback. En français acadien, on l'appelle plaise.",,
Limande,,Limanda limanda,,Pleuronectidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Limanda_limanda.jpg/120px-Limanda_limanda.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Limanda_limanda.jpg/120px-Limanda_limanda.jpg,Limanda limanda,,
Targeur,,Zeugopterus punctatus,,Scophthalmidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Zeugopterus_punctatus.JPG/120px-Zeugopterus_punctatus.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Zeugopterus_punctatus.JPG/120px-Zeugopterus_punctatus.JPG,"Zeugopterus punctatus, communément appelé Targeur, est une espèce de poissons plats marins appartenant à la famille des Scophthalmidae. C'est le seul poisson plat à pouvoir se coller sur une paroi verticale ou même un surplomb.",,
Turbot,,Psetta maxima,,Scophthalmidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Psetta_maxima.JPG/120px-Psetta_maxima.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Psetta_maxima.JPG/120px-Psetta_maxima.JPG,"Turbot, Turbot commun",,
Barbue,,Scophthalmus rhombus,,Scophthalmidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La Barbue, Scophthalmus rhombus, est un poisson plat pêché dans l'océan Atlantique oriental depuis le nord du Maroc jusqu'en Islande ainsi que dans la mer Méditerranée et la mer Noire. Ce poisson est proche du Turbot (Scophthalmus maximus, Scophthalmidés), qui lui est préféré.",,
Sole commune,,Solea solea,,Soleidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Solea solea,,
Sole pole,,Pegusa lascaris,,Soleidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pegusa_lascaris.jpg/120px-Pegusa_lascaris.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pegusa_lascaris.jpg/120px-Pegusa_lascaris.jpg,La sole pole (Pegusa lascaris) est une espèce de poissons plats marins de la famille des Soleidae.,,
Petite sole jaune,,Buglossidium luteum,,Soleidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La petite sole jaune (Buglossidium luteum) est une espèce de poissons plats marins appartenant à la famille des Soleidae. C'est la seule espèce connue du genre Buglodissium (monotypique).,,
Sole perdrix panachée,,Microchirus variegatus,,Soleidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Microchirus_variegatus.JPG/120px-Microchirus_variegatus.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Microchirus_variegatus.JPG/120px-Microchirus_variegatus.JPG,"La sole-perdix commune ou sole-perdrix panachée (Microchirus variegatus) est une espèce de poissons plats marins appartenant à la famille des Soleidae, à la teinte orangée et à rayures sombres.",,
Souris de mer,,Agonus cataphractus,,Agonidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Agonus_cataphractus.jpg/120px-Agonus_cataphractus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Agonus_cataphractus.jpg/120px-Agonus_cataphractus.jpg,"Agonus cataphractus, la souris de mer ou aspidophore est une espèce de poissons marins appartenant à la famille des Agonidae. C'est la seule espèce du genre Agonus (monotypique).",,
Chaboisseau à épines courtes,,Myoxocephalus scorpius,,Cottidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Chaboisseau-idlm2006.jpg/120px-Chaboisseau-idlm2006.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Chaboisseau-idlm2006.jpg/120px-Chaboisseau-idlm2006.jpg,"Le chaboisseau à épines courtes, chaboisseau commun ou crapaud de mer à épines courtes (Myoxocephalus scorpius) est une espèce de poissons de la famille des Cottidae.",,
Chabot de mer,,Taurulus bubalis,,Cottidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Long_Spined_Scorpion_Fish.jpg/120px-Long_Spined_Scorpion_Fish.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Long_Spined_Scorpion_Fish.jpg/120px-Long_Spined_Scorpion_Fish.jpg,Taurulus bubalis,,
Grondin volant,,Dactylopterus volitans,,Dactylopteridae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le Grondin volant (Dactylopterus volitans) est une espèce de poissons téléostéens marins appartenant à la famille des Dactylopteridés. C'est le seul représentant de son genre Dactylopterus.,,
Rascasse brune,,Scorpaena porcus,,Scorpaenidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Rascasse brune,,
Grondin gris,,Eutrigla gurnardus,,Triglidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Eutrigla_gurnardus.jpg/120px-Eutrigla_gurnardus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Eutrigla_gurnardus.jpg/120px-Eutrigla_gurnardus.jpg,"Eutrigla gurnardus, communément appelé Grondin gris, est une espèce de poissons marins de la famille des Triglidae. C'est la seule espèce du genre Eutrigla (monotypique).",,
Grondin lyre,,Trigla lyra,,Triglidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Trigla lyra, le Grondin lyre, est une espèce de poissons marins de la famille des Triglidae. C'est la seule espèce du genre Trigla (monotypique).",,
Grondin perlon,,Chelidonichthys lucernus,,Triglidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Grondin perlon, Gallinette, Trigle hirondelle, Tombe",,
Grondin rouge,,Aspitrigla cuculus,,Triglidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Le grondin rouge (Chelidonichthys cuculus) est une espèce de poissons marins appartenant à la famille des Triglidae. On lui connaît les noms vernaculaires suivants : grondin pin, gros cabot, rougeot anglais (mer du Nord), tombe, mouline (Manche), galinette, grondin rosemuloina (Atlantique), galinetta, caraman, granou (Méditerranée).",,
Grondin strié,,Trigloporus lastoviza,,Triglidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Chelidonichthys_lastoviza2.jpg/120px-Chelidonichthys_lastoviza2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Chelidonichthys_lastoviza2.jpg/120px-Chelidonichthys_lastoviza2.jpg,"Trigloporus lastoviza, communément appelé Grondin  strié ou Grondin camard, est une espèce de poissons marins de la famille des Triglidae. D'après d'anciennes classifications, c'était la seule espèce du genre Trigloporus (monotypique).",,
Entélure,,Entelurus aequoreus,,Syngnathidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Entelurus aequoreus,,
Nérophis lombriciforme,,Nerophis lumbriciformis,,Syngnathidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Nerophis lumbriciformis, communément appelé nérophis lombriciforme, est une espèce de poissons marins appartenant à la famille des Syngnathidae.",,
Nérophis ophidion,,Nerophis ophidion,,Syngnathidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/W%C4%99%C5%BCynka.jpg/120px-W%C4%99%C5%BCynka.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/W%C4%99%C5%BCynka.jpg/120px-W%C4%99%C5%BCynka.jpg,"Nerophis ophidion, le nérophis ophidion ou nérophis à nez droit, est une espèce de  poissons marins appartenant à la famille des Syngnathidae.",,
Siphonostome,,Syngnathus typhle,,Syngnathidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Syngnathus typhle, souvent appelé siphonostome, syphonostome ou anguille vésarde, est une espèce de  poissons osseux de la famille des Syngnathidae.",,
Syngnathe aiguille,,Syngnathus acus,,Syngnathidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Syngnathus acus, le syngnathe aiguille, grand syngnathe ou vipère de mer, est un poisson de la famille des Syngnathidae.",,
Baliste cabri,,Balistes capriscus,,Balistidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Madeira_Dr%C3%BCckerfisch_K%C3%BCste_Funchal_5-07.JPG/120px-Madeira_Dr%C3%BCckerfisch_K%C3%BCste_Funchal_5-07.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Madeira_Dr%C3%BCckerfisch_K%C3%BCste_Funchal_5-07.JPG/120px-Madeira_Dr%C3%BCckerfisch_K%C3%BCste_Funchal_5-07.JPG,"Le baliste cabri (Balistes capriscus), aussi connu sous le nom de baliste commun, est une espèce de poissons de la famille des Balistidae vivant dans les eaux de la Méditerranée et de l'océan Atlantique. Il se nourrit de crustacés et de mollusques qu'il broie avec sa puissante mâchoire.",,
Môle,,Mola mola,,Molidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mola-mola-Lisboa-20051020.jpg/120px-Mola-mola-Lisboa-20051020.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mola-mola-Lisboa-20051020.jpg/120px-Mola-mola-Lisboa-20051020.jpg,Mola mola · Poisson-lune,,
Saint-pierre,,Zeus faber,,Zeidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Zeus.faber_2.jpg/120px-Zeus.faber_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Zeus.faber_2.jpg/120px-Zeus.faber_2.jpg,"Saint-pierre, Dorée, Zée, Poule de mer",,
Requin bleu,,Prionace glauca,,Carcharhinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Prionace glauca, Prionace · Peau bleue",,
Grande roussette,,Scyliorhinus stellaris,,Scyliorhinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,Grande roussette,,
Petite roussette,,Scyliorhinus canicula,,Scyliorhinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Petite roussette,,
Requin-marteau lisse,,Sphyrna zygaena,,Sphyrnidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Spzyg_u0.gif/120px-Spzyg_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Spzyg_u0.gif/120px-Spzyg_u0.gif,Sphyrna zygaena,,
Emissole lisse,,Mustelus mustelus,,Triakidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Mustelus mustelus, l'Émissole lisse,, est une espèce de requins de la famille des Triakidae.",,
Emissole tachetée,,Mustelus asterias,,Triakidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Oc%C3%A9anopolis_-_les_aquariums_001.JPG/120px-Oc%C3%A9anopolis_-_les_aquariums_001.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Oc%C3%A9anopolis_-_les_aquariums_001.JPG/120px-Oc%C3%A9anopolis_-_les_aquariums_001.JPG,L'Émissole tachetée (Mustelus asterias) est une espèce de requins de la famille des Triakidae.,,
Requin griset,,Hexanchus griseus,,Hexanchidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hexanchus_griseus.jpg/120px-Hexanchus_griseus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hexanchus_griseus.jpg/120px-Hexanchus_griseus.jpg,Hexanchus griseus,,
Requin renard à gros yeux,,Alopias superciliosus,,Alopiidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le requin-renard à gros yeux ou renard de mer à gros yeux (Alopias superciliosus) est une espèce de requins de la famille des Alopiidae.,,
Requin renard commun,,Alopias vulpinus,,Alopiidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,,,
Requin pèlerin,,Cetorhinus maximus,,Cetorhinidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,Cetorhinus maximus,,
Grand requin blanc,,Carcharodon carcharias,,Lamnidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,Carcharodon carcharias,,
Requin mako,,Isurus oxyrinchus,,Lamnidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,Isurus oxyrinchus,,
Requin taupe commun,,Lamna nasus,,Lamnidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,Lamna nasus,,
Requin féroce,,Odontaspis ferox,,Odontaspididae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Odontaspis_ferox.jpg/120px-Odontaspis_ferox.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Odontaspis_ferox.jpg/120px-Odontaspis_ferox.jpg,"Le requin féroce (Odontaspis ferox) est une espèce de requin de la famille des Odontaspididae, qui vit jusqu'à 1 000 mètres de fond et peut atteindre cinq mètres de long. Il est nommé « féroce » à cause de sa denture proéminente et menaçante, mais ne semble pas agressif envers l'être humain - qu'il a de toute manière peu de chances de rencontrer vu sa profondeur habituelle.",,
Requin du Groenland,,Somniosus microcephalus,,Dalatiidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Somniosus_microcephalus.jpg/120px-Somniosus_microcephalus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Somniosus_microcephalus.jpg/120px-Somniosus_microcephalus.jpg,Somniosus microcephalus,,
Pastenague,,Dasyatis pastinaca,,Dasyatidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,"La Raie pastenague ou Pastenague commune (Dasyatis pastinaca) est une espèce de raies de la famille des Dasyatidae. On la rencontre dans le nord-est de l'océan Atlantique ainsi qu'en mer Méditerranée, et en mer Noire. Elle habite généralement des fonds sableux ou vaseux des eaux côtières jusqu'à 60 m de profondeur, et s'enfouit souvent dans les sédiments. Mesurant généralement 45 cm de diamètre, la raie pastenague possède une queue fine dotée d'un aiguillon venimeux. Elle est reconnaissable à sa coloration unie et à sa peau lisse.",,
Pocheteau gris,,Dipturus batis,,Rajidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le pocheteau gris (Dipturus batis) est une espèce de raies appartenant à la famille des Rajidae.,,
Pocheteau noir,,Dipturus oxyrinchus,,Rajidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Le pocheteau noir ou raie-capucin, Dipturus oxyrinchus, est une espèce de raies. Cette espèce peut peser 17 kg et mesurer 1,50 m de longueur.",,
Raie blanche,,Rostroraja alba,,Rajidae,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La Raie blanche bordée, Raie blanche à zone brune ou pocheteau (Rostroraja alba) est une espèce de raies. C'est la seule de son genre Rostroraja (monotypique).",,
